1,2,1,-1,-1,-1,-1,-1,0,1,4,1188.06
-1,1,1,0,1,-1,-1,1,1,0,2,503.919
1,1,1,-1,1,-1,-1,-1,1,0,0,461.951
-1,1,1,-1,1,-1,-1,1,0,-1,0,307.389
-1,1,2,-1,1,-1,-1,-1,1,0,3,507.757
-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,691.588
-1,0,-1,-1,1,-1,1,2,0,1,3,2331.69
-1,-1,-1,0,1,-1,1,2,1,0,1,1309.9
-1,1,1,-1,1,-1,0,1,0,-1,2,463.311
-1,0,2,-1,1,-1,-1,-1,0,1,3,543.475
-1,1,1,-1,0,-1,-1,1,-1,0,1,9.11891
-1,1,1,-1,0,-1,-1,1,-1,0,4,12.8498
-1,-1,1,-1,2,-1,-1,1,-1,0,2,666.633
-1,1,1,-1,0,-1,-1,1,-1,0,2,104.231
-1,1,1,-1,0,-1,-1,1,-1,0,0,9.76438
-1,-1,1,-1,2,-1,-1,1,-1,0,4,-42.6316
-1,-1,1,-1,2,-1,-1,1,-1,0,1,318.635
1,-1,-1,2,-1,1,-1,-1,-1,0,1,959.716
1,0,-1,1,-1,1,-1,-1,0,1,1,443.685
1,0,-1,1,-1,1,-1,-1,0,1,0,445.854
1,0,-1,1,-1,1,-1,-1,0,1,2,370.332
1,1,-1,1,0,1,-1,-1,-1,0,3,692.464
1,1,-1,0,-1,1,-1,-1,1,0,3,274.705
1,0,-1,1,-1,1,-1,-1,0,1,4,444.53
-1,1,1,-1,1,-1,0,1,0,-1,3,378.092
-1,-1,1,-1,2,-1,0,1,0,-1,2,486.806
1,-1,-1,1,-1,1,0,-1,0,-1,1,801.137
1,-1,-1,1,-1,1,0,-1,0,-1,0,430.529
1,-1,-1,1,-1,1,0,-1,0,-1,2,950.628
1,-1,-1,1,0,1,1,-1,-1,0,1,933.909
1,0,-1,1,-1,1,1,-1,0,1,1,1038.22
1,0,-1,1,-1,1,1,-1,0,1,0,690.813
1,1,1,-1,1,-1,-1,-1,1,0,3,479.988
1,2,1,-1,-1,-1,-1,-1,0,-1,1,3007.92
1,2,1,-1,-1,-1,-1,-1,0,-1,0,1422.52
-1,-1,-1,-1,-1,-1,-1,-1,0,-1,4,548.887
-1,1,1,-1,1,-1,0,1,0,-1,4,391.035
-1,-1,1,-1,2,-1,0,1,0,-1,4,234.322
-1,-1,1,-1,1,-1,0,1,0,-1,4,608.744
1,1,1,0,1,-1,-1,-1,1,0,3,758.212
1,0,1,-1,1,-1,-1,-1,0,1,3,661.471
-1,1,2,-1,1,-1,0,-1,0,-1,4,508.898
-1,1,1,0,1,-1,-1,1,1,0,4,569.169
-1,-1,1,0,1,-1,1,1,1,0,3,985.619
-1,-1,1,0,1,-1,1,1,1,0,2,739.822
-1,-1,1,0,1,-1,1,1,1,0,4,599.069
-1,-1,1,-1,1,-1,1,1,1,0,1,180.571
-1,-1,1,-1,2,-1,-1,1,0,1,0,165.257
-1,-1,1,-1,1,-1,1,1,0,1,2,313.987
-1,-1,1,-1,2,-1,-1,1,0,1,2,580.04
1,-1,-1,2,-1,1,-1,-1,-1,0,3,909.279
-1,-1,1,-1,1,-1,1,1,1,0,0,249.882
-1,-1,1,-1,1,-1,1,1,1,0,2,439.696
-1,-1,-1,-1,-1,-1,-1,-1,0,-1,3,446.286
1,-1,-1,0,-1,1,1,-1,1,0,2,630.221
1,-1,-1,1,0,1,1,-1,-1,0,3,817.264
1,-1,-1,0,-1,1,1,-1,1,0,1,578.934
-1,-1,1,-1,0,-1,1,1,-1,0,2,403.411
1,-1,-1,1,-1,1,1,-1,-1,0,1,582.986
1,0,-1,2,-1,1,-1,-1,0,1,3,1153.11
1,0,-1,2,-1,1,-1,-1,0,1,4,678.992
1,0,-1,1,-1,1,-1,-1,0,1,3,441.134
1,-1,-1,1,-1,1,1,-1,0,1,3,327.337
1,0,-1,2,-1,1,-1,-1,0,1,0,907.117
1,1,-1,1,0,1,-1,-1,-1,0,4,560.759
1,0,-1,1,-1,1,1,-1,0,1,2,1034.37
1,-1,-1,0,-1,1,1,-1,1,0,3,585.754
1,0,-1,1,-1,1,1,-1,0,1,3,877.013
1,1,1,1,-1,-1,-1,-1,1,0,1,-62.5953
1,1,1,1,-1,-1,-1,-1,0,1,1,327.409
1,1,1,1,-1,-1,-1,-1,0,1,0,334.753
1,1,1,1,-1,-1,-1,-1,0,1,2,324.24
1,1,1,1,-1,-1,-1,-1,-1,0,1,460.201
1,1,1,1,-1,-1,-1,-1,0,-1,1,420.201
1,-1,-1,2,-1,1,-1,-1,-1,0,2,1801.78
-1,-1,-1,-1,1,-1,1,2,1,0,1,500.774
1,2,1,-1,-1,-1,-1,-1,1,0,3,-73.6935
2,1,-1,1,-1,-1,-1,-1,0,-1,0,392.749
-1,-1,-1,1,-1,2,1,-1,0,-1,3,-3.92551
-1,-1,-1,1,-1,2,1,-1,1,0,4,-93.8157
2,1,-1,1,-1,-1,-1,-1,1,0,3,42.7972
1,1,1,1,-1,-1,-1,-1,0,1,4,323.915
1,1,1,1,-1,-1,-1,-1,1,0,3,-68.7125
-1,-1,-1,1,-1,2,1,-1,1,0,0,-102.588
-1,-1,-1,1,-1,2,1,-1,0,-1,1,14.5482
1,1,1,1,-1,-1,-1,-1,0,-1,0,383.684
1,1,1,1,-1,-1,-1,-1,0,-1,2,559.481
1,1,1,1,-1,-1,-1,-1,-1,0,3,369.475
1,1,1,1,-1,-1,-1,-1,1,0,4,-65.0078
1,1,1,1,-1,-1,-1,-1,1,0,0,-47.3086
1,1,1,1,-1,-1,-1,-1,1,0,2,7.64032
1,1,1,1,-1,-1,-1,-1,0,-1,3,248.165
-1,-1,1,-1,1,-1,1,1,-1,0,1,37.3368
-1,-1,1,-1,1,-1,1,1,-1,0,2,42.8389
-1,-1,1,-1,1,-1,1,1,0,-1,2,-19.3801
-1,-1,1,-1,1,-1,1,1,1,0,3,255.655
-1,-1,1,-1,1,-1,1,1,0,-1,3,-34.5624
-1,-1,1,-1,1,-1,1,1,0,-1,4,-16.269
-1,1,1,-1,1,-1,-1,1,-1,0,4,-57.8662
1,2,1,-1,-1,-1,-1,-1,-1,0,3,174.472
-1,-1,-1,1,-1,2,1,-1,0,1,0,1059.04
1,-1,-1,2,-1,1,-1,-1,0,1,0,37.4442
2,1,-1,1,-1,-1,-1,-1,0,1,2,436.102
-1,-1,-1,1,-1,2,1,-1,0,1,2,1143.59
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,616.686
1,0,-1,1,-1,1,1,-1,0,1,4,839.718
1,1,-1,0,-1,1,-1,-1,1,0,0,524.175
1,-1,-1,1,-1,1,1,-1,0,1,4,309.616
-1,1,2,-1,1,-1,-1,-1,1,0,4,284.595
1,-1,-1,1,-1,1,0,-1,0,-1,3,642.56
1,-1,-1,2,-1,1,-1,-1,-1,0,4,254.894
1,-1,-1,1,-1,1,0,-1,0,-1,4,717.428
1,-1,-1,1,-1,1,1,-1,-1,0,4,205.532
1,-1,-1,1,-1,1,1,-1,-1,0,0,477.108
1,-1,-1,1,0,1,1,-1,-1,0,4,678.566
1,-1,-1,0,-1,1,1,-1,1,0,4,274.195
-1,-1,-1,0,1,1,1,1,1,0,0,816.068
-1,0,-1,-1,1,1,1,1,0,1,2,1083.28
-1,-1,-1,-1,0,1,1,1,-1,0,0,1025.49
-1,0,-1,-1,1,1,1,1,0,1,0,1453.88
-1,0,-1,-1,1,1,1,1,0,1,4,393.761
-1,-1,-1,0,1,1,1,1,1,0,2,434.282
-1,-1,-1,-1,0,1,1,1,-1,0,2,664.827
1,-1,-1,2,-1,1,-1,-1,-1,0,0,1058.41
-1,-1,-1,0,1,-1,1,2,1,0,3,1389.38
-1,-1,-1,0,1,-1,1,2,1,0,2,804.836
-1,-1,1,-1,1,-1,1,1,0,1,3,350.755
-1,-1,-1,1,-1,2,1,-1,0,-1,4,218.233
1,1,1,1,-1,-1,-1,-1,0,-1,4,434.939
1,-1,-1,1,-1,1,1,-1,1,0,4,-7.30157
1,-1,-1,1,-1,1,1,-1,0,-1,4,30.7772
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1079.69
-1,0,-1,1,-1,2,1,-1,0,1,4,1071.11
1,1,-1,0,-1,1,-1,-1,1,0,4,275.648
1,-1,-1,2,0,1,-1,-1,-1,0,0,1075.21
-1,-1,-1,-1,0,-1,1,2,-1,0,3,524.826
1,1,1,-1,-1,-1,-1,-1,1,0,1,1345.67
1,1,1,-1,-1,-1,-1,-1,0,1,1,1433.56
1,1,1,-1,-1,-1,-1,-1,0,1,0,560.472
1,1,1,-1,-1,-1,-1,-1,0,1,2,251.483
-1,-1,1,-1,1,-1,-1,1,0,1,4,1241.13
-1,1,1,-1,1,-1,-1,-1,0,1,2,93.5077
-1,1,1,-1,1,-1,-1,-1,-1,0,2,204.314
-1,1,1,-1,1,-1,-1,-1,-1,0,1,47.6254
-1,1,1,-1,1,-1,-1,1,-1,0,3,-60.0142
-1,1,1,-1,1,-1,-1,-1,1,0,2,339.79
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,780.453
-1,-1,-1,0,-1,1,2,1,1,0,1,1822.84
-1,0,-1,-1,-1,1,2,1,0,1,1,2092.8
-1,0,-1,-1,-1,-1,-1,-1,0,1,0,930.578
-1,-1,0,-1,0,-1,1,2,-1,0,1,545.55
-1,0,0,-1,1,-1,1,1,0,1,3,1094.5
0,-1,1,0,1,-1,1,1,1,0,1,1011.06
0,0,1,-1,1,-1,1,1,0,1,3,1078.95
0,-1,1,0,1,-1,1,1,1,0,3,1014.14
0,-1,1,0,1,-1,1,1,1,0,2,681.901
0,0,1,-1,1,-1,1,1,0,1,1,1005.88
0,-1,-1,0,1,-1,1,2,1,0,1,1058.18
0,0,1,-1,2,-1,-1,1,0,1,0,520.201
1,0,1,-1,1,-1,-1,-1,0,1,4,465.694
0,2,1,0,-1,-1,-1,-1,1,0,1,365.037
0,2,1,-1,-1,-1,-1,-1,0,1,3,835.411
-1,-1,-1,0,-1,1,1,1,1,0,1,469.381
0,0,-1,1,-1,1,1,1,0,1,1,951.951
-1,0,-1,1,-1,1,1,1,0,1,1,1120.54
-1,0,-1,1,-1,1,1,1,0,1,4,912.644
-1,0,-1,1,-1,2,1,-1,0,1,1,1172.1
1,0,-1,2,-1,1,-1,-1,0,1,1,859.402
2,0,-1,1,-1,-1,-1,-1,0,1,1,381.601
1,0,1,1,-1,-1,-1,-1,0,1,1,545.589
1,0,1,1,-1,-1,-1,-1,0,1,0,604.621
1,0,1,1,-1,-1,-1,-1,0,1,2,653.262
1,2,0,-1,0,-1,-1,-1,-1,0,1,712.796
1,2,0,-1,-1,-1,-1,-1,0,1,3,619.441
0,1,1,0,-1,-1,-1,-1,1,0,1,416.703
0,0,1,1,-1,-1,-1,-1,0,1,3,292.762
1,1,1,1,-1,0,0,-1,0,-1,1,93.0262
1,1,1,1,-1,-1,0,-1,0,-1,1,734.185
2,1,-1,1,-1,-1,0,-1,0,-1,1,792.575
1,1,-1,1,-1,1,0,-1,0,-1,1,685.774
1,-1,-1,2,-1,1,0,-1,0,-1,3,432.133
1,-1,-1,0,-1,0,1,-1,1,0,1,542.154
0,0,-1,2,-1,1,-1,-1,0,1,3,1002.95
-1,-1,1,-1,2,0,0,1,0,-1,3,1518.21
-1,-1,1,0,1,0,1,1,1,0,1,983.917
0,0,1,-1,2,-1,-1,1,0,1,4,610.971
-1,-1,0,-1,2,-1,-1,1,-1,0,1,330.888
-1,0,0,-1,1,-1,-1,1,0,1,1,374.023
0,1,1,0,1,-1,-1,1,1,0,1,626.277
0,0,1,-1,1,-1,-1,1,0,1,1,462.583
-1,0,1,-1,1,-1,1,1,0,1,3,1046.98
-1,-1,1,-1,1,0,0,1,0,-1,3,1059.4
-1,-1,1,0,1,0,1,1,1,0,3,1047.39
0,0,1,-1,1,-1,1,1,0,1,2,730.076
0,-1,1,0,1,-1,1,1,1,0,4,629.985
0,-1,-1,0,1,-1,1,2,1,0,3,1090.93
1,1,0,-1,0,-1,-1,-1,-1,0,1,567.223
1,0,0,-1,1,-1,-1,-1,0,1,3,548.812
0,1,1,0,1,-1,-1,-1,1,0,1,435.977
0,0,1,-1,1,-1,-1,-1,0,1,3,781.412
1,2,1,-1,-1,0,0,-1,0,-1,1,2375.74
1,2,1,-1,-1,-1,0,-1,0,-1,1,2856.1
1,2,1,-1,-1,-1,0,-1,0,-1,0,1202.87
1,2,1,-1,-1,-1,0,-1,0,-1,2,925.264
1,1,1,-1,0,-1,-1,0,-1,0,1,558.049
0,2,1,0,-1,-1,-1,-1,1,0,0,285.534
1,2,1,-1,-1,0,0,-1,0,-1,3,741.722
1,1,1,0,-1,0,-1,-1,1,0,1,292.336
-1,-1,1,-1,2,-1,-1,1,1,0,3,744.246
-1,1,2,-1,1,-1,-1,-1,0,-1,0,569.83
-1,1,1,-1,1,-1,-1,1,0,-1,4,154.388
2,1,-1,1,-1,-1,-1,-1,-1,0,3,321.267
2,1,-1,1,-1,-1,-1,-1,1,0,4,47.8994
1,1,-1,1,-1,1,-1,-1,1,0,4,0.987573
1,1,-1,1,-1,1,-1,-1,-1,0,1,508.388
1,1,-1,1,-1,1,-1,-1,-1,0,2,722.326
2,1,-1,1,-1,-1,-1,-1,1,0,1,101.653
2,1,-1,1,-1,-1,-1,-1,0,1,4,419.697
-1,0,1,-1,1,-1,1,1,0,1,4,392.473
-1,-1,-1,-1,0,-1,1,2,-1,0,4,185.81
-1,-1,-1,-1,1,1,0,1,0,-1,3,993.71
-1,-1,-1,-1,0,1,1,1,-1,0,3,1345.82
-1,-1,-1,-1,0,1,1,1,-1,0,4,112.757
-1,-1,-1,-1,0,-1,1,2,-1,0,1,461.444
-1,-1,1,-1,0,-1,1,1,-1,0,4,333.887
-1,-1,-1,0,1,-1,1,2,1,0,4,483.126
-1,-1,-1,-1,1,-1,0,2,0,-1,0,645.53
-1,-1,-1,-1,1,1,0,1,0,-1,4,175.472
1,1,1,-1,1,-1,0,-1,0,-1,3,620.105
1,1,1,-1,1,-1,0,-1,0,-1,0,662.613
1,1,-1,1,-1,1,-1,-1,1,0,1,-9.45458
1,1,-1,1,-1,1,-1,-1,1,0,2,76.9264
-1,-1,-1,1,-1,1,1,1,0,1,3,442.365
1,-1,-1,1,-1,1,1,-1,1,0,2,371.923
1,-1,-1,1,-1,1,1,-1,0,-1,3,-43.4385
-1,-1,-1,-1,1,1,1,1,1,0,0,307.069
-1,-1,-1,-1,-1,1,2,1,0,-1,3,886.881
1,-1,-1,2,-1,1,-1,-1,0,1,2,2033.93
1,-1,-1,1,-1,1,1,-1,-1,0,2,671.024
-1,-1,-1,1,-1,1,1,1,-1,0,2,471.82
-1,-1,-1,1,-1,1,1,1,-1,0,1,460.462
-1,-1,-1,1,-1,2,1,-1,-1,0,4,307.517
-1,1,1,-1,1,-1,-1,1,-1,0,0,-10.2912
1,1,1,-1,1,-1,-1,-1,0,-1,0,448.541
-1,-1,1,-1,2,-1,-1,1,1,0,2,2519.1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,708.666
1,1,1,1,-1,-1,0,-1,0,-1,0,715.183
2,1,-1,1,-1,-1,0,-1,0,-1,0,700.087
1,1,-1,1,-1,1,0,-1,0,-1,0,802.492
1,-1,-1,2,0,1,-1,-1,-1,0,3,857.361
1,1,1,-1,1,-1,0,-1,0,-1,2,619.695
-1,-1,-1,0,-1,1,1,1,1,0,4,113.728
2,0,-1,1,-1,-1,-1,-1,0,1,3,185.202
2,1,-1,0,-1,-1,-1,-1,1,0,3,473.816
1,0,1,1,-1,-1,-1,-1,0,1,3,368.661
1,-1,-1,1,-1,1,-1,-1,0,-1,3,1140.34
1,-1,-1,1,-1,1,-1,-1,0,1,0,339.383
1,-1,-1,1,-1,1,-1,-1,0,1,4,347.209
1,1,-1,1,-1,1,-1,-1,-1,0,4,479.086
1,1,-1,1,-1,-1,-1,-1,-1,0,3,270.789
1,1,-1,1,-1,-1,-1,-1,1,0,3,185.86
1,1,-1,1,-1,-1,-1,-1,1,0,4,185.698
1,1,-1,1,-1,-1,-1,-1,0,1,3,43.5312
1,1,-1,1,-1,-1,-1,-1,1,0,1,111.725
1,1,-1,1,-1,-1,-1,-1,0,1,4,336.629
1,-1,-1,1,-1,1,-1,-1,0,1,2,849.382
1,2,1,-1,-1,-1,-1,-1,0,1,3,500.769
1,2,1,-1,-1,-1,-1,-1,1,0,2,-80.897
1,1,1,-1,1,-1,-1,-1,-1,0,3,170.869
-1,-1,1,-1,1,-1,1,1,1,0,4,83.4529
-1,-1,-1,-1,1,-1,1,2,0,1,3,762.863
-1,-1,-1,-1,1,-1,1,2,1,0,3,406.719
-1,-1,-1,-1,1,-1,1,2,1,0,4,336.794
-1,1,2,-1,1,-1,-1,-1,-1,0,0,-44.7394
-1,-1,1,-1,2,-1,-1,1,1,0,0,748.444
-1,-1,-1,-1,-1,1,2,1,1,0,4,308.793
-1,-1,-1,-1,-1,1,2,1,0,-1,4,309.164
-1,-1,-1,-1,-1,1,2,1,-1,0,1,716.391
-1,-1,-1,-1,1,-1,1,2,0,1,4,332.874
-1,-1,1,-1,2,-1,-1,1,0,-1,4,156.33
-1,-1,-1,-1,1,-1,0,2,0,-1,4,72.318
-1,-1,1,-1,0,-1,1,1,-1,0,0,330.324
1,1,1,-1,1,-1,-1,-1,0,1,3,215.275
-1,-1,1,-1,1,-1,1,1,0,1,4,240.336
-1,-1,-1,-1,1,1,1,1,-1,0,2,61.2774
-1,-1,-1,-1,1,1,1,1,-1,0,0,538.694
-1,-1,-1,-1,1,1,1,1,0,-1,3,309.025
